?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Germany>	<dealsWith>	<Guatemala>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<People's_Republic_of_China>	<dealsWith>	<Kazakhstan>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Nigeria>	<dealsWith>	<Belgium>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Puerto_Rico>	<dealsWith>	<United_States_Virgin_Islands>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Germany>	<dealsWith>	<Lebanon>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Germany>	<dealsWith>	<Turkmenistan>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<People's_Republic_of_China>	<dealsWith>	<Iran>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Greece>	<dealsWith>	<Bulgaria>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Bangladesh>	<dealsWith>	<Sweden>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Democratic_Republic_of_Afghanistan>	<dealsWith>	<People's_Republic_of_China>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Uganda>	<dealsWith>	<South_Africa>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Germany>	<dealsWith>	<Kenya>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Algeria>	<dealsWith>	<Japan>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<People's_Republic_of_China>	<dealsWith>	<Djibouti>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<USA>	<dealsWith>	<People's_Republic_of_China>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Indonesia>	<dealsWith>	<France>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Uganda>	<dealsWith>	<People's_Republic_of_China>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Lithuania>	<dealsWith>	<Estonia>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Iran>	<dealsWith>	<Lebanon>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Bulgaria>	<dealsWith>	<Montenegro>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Iran>	<dealsWith>	<Thailand>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<People's_Republic_of_China>	<dealsWith>	<France>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Indonesia>	<dealsWith>	<Iran>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Belarus>	<dealsWith>	<Morocco>	ManualEvaluation	False
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Germany>	<dealsWith>	<Mexico>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<People's_Republic_of_China>	<dealsWith>	<Paraguay>	ManualEvaluation	True
?c  <dealsWith>  ?a  ?c  <dealsWith>  ?b   => ?a  <dealsWith>  ?b	<Belarus>	<dealsWith>	<Romania>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Portugal>	<exports>	<wordnet_fuel_114875077>	ManualEvaluation
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Chile>	<exports>	<wordnet_footwear_103381126>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Dominican_Republic>	<exports>	<wordnet_battery_108389572>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Bhutan>	<exports>	<wordnet_leather_114759722>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Qatar>	<exports>	<wordnet_software_106566077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<El_Salvador>	<exports>	<wordnet_footwear_103381126>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Uruguay>	<exports>	<wordnet_ship_104194289>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Canada>	<exports>	<wordnet_battery_108389572>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Mauritius>	<exports>	<wordnet_shellfish_107783210>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Mexico>	<exports>	<wordnet_wood_pulp_115103634>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Sri_Lanka>	<exports>	<wordnet_fuel_114875077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Brunei>	<exports>	<wordnet_consumer_goods_103093574>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Canada>	<exports>	<wordnet_biotechnology_106126761>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<United_States>	<exports>	<wordnet_lithium_114643793>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Uruguay>	<exports>	<wordnet_biotechnology_106126761>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Estonia>	<exports>	<wordnet_natural_gas_114960090>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Brunei>	<exports>	<wordnet_platinum_114649543>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Brunei>	<exports>	<wordnet_palm_oil_107674617>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Ghana>	<exports>	<wordnet_software_106566077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Sri_Lanka>	<exports>	<wordnet_software_106566077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Yemen>	<exports>	<wordnet_software_106566077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Czech_Republic>	<exports>	<wordnet_natural_gas_114960090>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Peru>	<exports>	<wordnet_biotechnology_106126761>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Portugal>	<exports>	<wordnet_sisal_115042654>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Puerto_Rico>	<exports>	<wordnet_fuel_114875077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Peru>	<exports>	<wordnet_vegetable_107707451>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Guinea-Bissau>	<exports>	<wordnet_clothing_103051540>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Armenia>	<exports>	<wordnet_wine_107891726>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Dominican_Republic>	<exports>	<wordnet_rolling_stock_104103364>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <exports>  ?b   => ?a  <exports>  ?b	<Eritrea>	<exports>	<wordnet_palm_oil_107674617>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<France>	<hasOfficialLanguage>	<Asturian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Turkmenistan>	<hasOfficialLanguage>	<Persian_language>	ManualEvaluation	False	
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Dominican_Republic>	<hasOfficialLanguage>	<Haitian_Creole_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Philippines>	<hasOfficialLanguage>	<Dutch_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Turkmenistan>	<hasOfficialLanguage>	<Italian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Bhutan>	<hasOfficialLanguage>	<Bengali_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Sri_Lanka>	<hasOfficialLanguage>	<French_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<France>	<hasOfficialLanguage>	<Dutch_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Slovakia>	<hasOfficialLanguage>	<Romani_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Azerbaijan>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Italy>	<hasOfficialLanguage>	<Basque_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Afghanistan>	<hasOfficialLanguage>	<Languages_of_Russia>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Denmark>	<hasOfficialLanguage>	<Italian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Belize>	<hasOfficialLanguage>	<French_language>	ManualEvaluation	false
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Estonia>	<hasOfficialLanguage>	<Swedish_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Soviet_Union>	<hasOfficialLanguage>	<Spanish_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Liberia>	<hasOfficialLanguage>	<Asturian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Uruguay>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Azerbaijan>	<hasOfficialLanguage>	<Welsh_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<The_Bahamas>	<hasOfficialLanguage>	<Romansh_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Ethiopia>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Suriname>	<hasOfficialLanguage>	<Norwegian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Armenia>	<hasOfficialLanguage>	<Georgian_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Azerbaijan>	<hasOfficialLanguage>	<Standard_Mandarin>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Yemen>	<hasOfficialLanguage>	<Arabic_language>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Suriname>	<hasOfficialLanguage>	<Canadian_French>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Montenegro>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Saudi_Arabia>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	<Mauritania>	<hasOfficialLanguage>	<German_language>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Canada>	<imports>	<wordnet_plastic_114592610>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Montenegro>	<imports>	<wordnet_fuel_114875077>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Bolivia>	<imports>	<wordnet_natural_gas_114960090>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Russia>	<imports>	<wordnet_energy_111452218>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Puerto_Rico>	<imports>	<wordnet_foodstuff_107566340>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Pakistan>	<imports>	<wordnet_fabric_103309808>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Hong_Kong>	<imports>	<wordnet_chemical_114806838>	ManualEvaluation	Unknown
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Estonia>	<imports>	<wordnet_machinery_103701640>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Poland>	<imports>	<wordnet_machinery_103701640>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<United_Kingdom>	<imports>	<wordnet_raw_material_114596700>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Jordan>	<imports>	<wordnet_food_100021265>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Cape_Verde>	<imports>	<wordnet_transistor_104471632>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Libya>	<imports>	<wordnet_consumer_goods_103093574>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Eritrea>	<imports>	<wordnet_medicine_106043075>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Angola>	<imports>	<wordnet_clothing_103051540>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Armenia>	<imports>	<wordnet_energy_111452218>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<United_Arab_Emirates>	<imports>	<wordnet_petroleum_114980579>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<United_Kingdom>	<imports>	<wordnet_fuel_114875077>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Russia>	<imports>	<wordnet_beverage_107881800>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Malta>	<imports>	<wordnet_plastic_114592610>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Madagascar>	<imports>	<wordnet_foodstuff_107566340>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Australia>	<imports>	<wordnet_electronics_106099269>	ManualEvaluation	True
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Bahrain>	<imports>	<wordnet_fabric_103309808>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Tanzania>	<imports>	<wordnet_gem_103432972>	ManualEvaluation	False
?a  <dealsWith>  ?c  ?c  <imports>  ?b   => ?a  <imports>  ?b	<Armenia>	<imports>	<wordnet_foodstuff_107566340>	ManualEvaluation	True
